,Mu(eV),Temp(K),ElCond_xx,ElCond_xy,ElCond_yy,ElCond_xz,ElCond_yz,ElCond_zz,Material,Parameter_el,Label,Plottag_el,Seebeck_xx,Seebeck_xy,Seebeck_xz,Seebeck_yx,Seebeck_yy,Seebeck_yz,Seebeck_zx,Seebeck_zy,Seebeck_zz,Parameter_sb,Plottag_sb,Kappa_xx,Kappa_xy,Kappa_yy,Kappa_xz,Kappa_yz,Kappa_zz,Parameter,Plottag,ZT
370,-2.9252,300.0,766593.3126,693.0087393,763251.055,-237.470804,1930.887038,759637.1968,CsPbBrI2,elcond,CsPbBrI2,CsPbBrI$_{2}$,-8.129736069e-06,-6.509940096e-08,-8.797241973e-08,-6.527231411e-08,-8.272559512e-06,-5.634464637e-08,-7.886685842e-08,-1.360071452e-07,-3.946783386e-05,seebeck,CsPbBrI$_{2}$,5.626823837,0.002777655389,5.619582827,-0.001630705838,0.0114506845,6.281950502,kappa,CsPbBrI$_{2}$,0.0027013188894301154
371,-2.8752,300.0,799246.2249,919.1090155,797525.9185,178.1905889,2662.024006,995038.2359,CsPbBrI2,elcond,CsPbBrI2,CsPbBrI$_{2}$,-6.456036261e-06,1.397992721e-08,7.176687216e-08,1.330054427e-08,-6.913349148e-06,5.396463273e-08,5.261899166e-08,-3.076391468e-08,-3.460390904e-05,seebeck,CsPbBrI$_{2}$,5.889874367,0.002336684767,5.886322402,-0.007844335745,0.01197424531,7.313835569,kappa,CsPbBrI$_{2}$,0.0016967886054655675
372,-2.8251999999999997,300.0,845311.2144,656.7222339,846595.77,-809.5537705,2539.395642,1244409.798,CsPbBrI2,elcond,CsPbBrI2,CsPbBrI$_{2}$,-4.38161357e-06,9.144140391e-08,1.168781862e-07,9.076509943e-08,-4.620294013e-06,1.751760541e-07,9.187563733e-08,8.034005658e-08,-2.371071667e-05,seebeck,CsPbBrI$_{2}$,5.793920774,0.0005516895612,5.782575137,-0.00372748243,0.01077199881,8.014087582,kappa,CsPbBrI$_{2}$,0.0008402982882705504
373,-2.7752,300.0,846308.9018,-107.168421,847622.2666,-1337.980276,1521.756119,1376157.845,CsPbBrI2,elcond,CsPbBrI2,CsPbBrI$_{2}$,4.868838968e-06,1.327131521e-07,2.218938103e-09,1.322887961e-07,5.012312398e-06,2.041323944e-07,7.576760222e-09,1.184523907e-07,-1.687385318e-06,seebeck,CsPbBrI$_{2}$,5.645197033,-0.001170221206,5.640323435,-0.003751967522,0.007947655228,8.1964008,kappa,CsPbBrI$_{2}$,0.0010661587632807689
374,-2.7252,300.0,790054.7517,-905.2515599,789665.1259,-970.5058719,181.1412914,1289808.731,CsPbBrI2,elcond,CsPbBrI2,CsPbBrI$_{2}$,1.715172033e-05,1.302075097e-07,-6.289620203e-08,1.298045208e-07,1.741285967e-05,2.347300956e-07,-3.962177154e-08,1.439855856e-07,1.83645526e-05,seebeck,CsPbBrI$_{2}$,5.173249823,-0.003332473397,5.174688902,-0.006621838014,0.003166408674,7.983490778,kappa,CsPbBrI$_{2}$,0.013478152496590104
375,-2.6752,300.0,655754.3377,-1303.065607,654536.6958,-626.0826081,-1031.316494,1053096.198,CsPbBrI2,elcond,CsPbBrI2,CsPbBrI$_{2}$,3.196618621e-05,1.354420321e-07,4.548680524e-08,1.353663285e-07,3.208927402e-05,2.134597159e-07,2.445764561e-08,1.26665e-07,3.824869544e-05,seebeck,CsPbBrI$_{2}$,4.785444803,-0.006259093874,4.783927448,-0.007665775901,0.001321110921,6.960795523,kappa,CsPbBrI$_{2}$,0.04200700954466821
376,-2.6252,300.0,507614.9252,-1480.945412,506443.3106,-951.793221,-1072.970388,737069.9271,CsPbBrI2,elcond,CsPbBrI2,CsPbBrI$_{2}$,2.65174197e-05,-2.323493561e-08,8.845116893e-08,-2.299087109e-08,2.644621458e-05,3.085467429e-08,1.534546321e-08,-3.037540484e-08,6.173314797e-05,seebeck,CsPbBrI$_{2}$,4.703012489,-0.00290582628,4.701434163,-0.0005077113549,-0.002767426197,5.55807215,kappa,CsPbBrI$_{2}$,0.022768898992402087
377,-2.5751999999999997,300.0,477051.3531,-672.2194317,476670.6693,-224.2791021,-528.5640772,435347.0289,CsPbBrI2,elcond,CsPbBrI2,CsPbBrI$_{2}$,-1.168048654e-05,-3.534971649e-07,-2.714848952e-07,-3.537015701e-07,-1.196127895e-05,-2.366150013e-08,-3.454252148e-07,-1.380508501e-07,8.059987271e-05,seebeck,CsPbBrI$_{2}$,4.657536593,-7.715889283e-05,4.657358014,-0.0006040323316,-0.005601251548,4.297218111,kappa,CsPbBrI$_{2}$,0.004192296375290586
378,-2.5252,300.0,582732.273,520.21473,583714.4152,750.6950512,-233.1047677,260236.434,CsPbBrI2,elcond,CsPbBrI2,CsPbBrI$_{2}$,-3.40854318e-05,-2.994671349e-07,-1.310037884e-07,-2.991478574e-07,-3.427393935e-05,3.469146524e-08,-3.682819788e-08,-1.469561804e-09,5.490913684e-05,seebeck,CsPbBrI$_{2}$,4.788439633,0.007431377257,4.783430729,-0.003908228461,-0.007696423785,3.287082476,kappa,CsPbBrI$_{2}$,0.04241641007669366
379,-2.4752,300.0,746213.1393,2273.932702,747345.2391,267.1343674,-782.0954758,236720.7134,CsPbBrI2,elcond,CsPbBrI2,CsPbBrI$_{2}$,-2.741865978e-05,-2.455976883e-07,1.275162851e-07,-2.436529826e-07,-2.709059479e-05,1.350238786e-07,4.139511411e-07,3.952259779e-07,-1.723649303e-05,seebeck,CsPbBrI$_{2}$,5.093200978,0.01085065689,5.076787461,0.000963703695,-0.006824723196,2.762351881,kappa,CsPbBrI$_{2}$,0.03304347992866238
380,-2.4252,300.0,853205.3927,3510.197047,851215.2514,-187.0454721,-1587.018866,314571.0469,CsPbBrI2,elcond,CsPbBrI2,CsPbBrI$_{2}$,-1.086635254e-05,3.475098791e-08,-1.274357599e-08,3.730916424e-08,-1.026112686e-05,-7.993327088e-08,-1.170964784e-08,-1.348010204e-08,-5.048635875e-05,seebeck,CsPbBrI$_{2}$,5.675338574,0.008303122562,5.653895325,0.002050058317,-0.002214833569,2.930419441,kappa,CsPbBrI$_{2}$,0.0053253806119941205
381,-2.3752,300.0,881555.8239,2510.29321,875559.988,-31.0917822,-927.9448276,454266.9423,CsPbBrI2,elcond,CsPbBrI2,CsPbBrI$_{2}$,-5.846756087e-06,2.782883313e-07,4.020601525e-08,2.815808424e-07,-5.395928526e-06,-1.75379377e-07,8.046589076e-08,-2.522375407e-07,-4.727601275e-05,seebeck,CsPbBrI$_{2}$,6.476922937,0.008288408764,6.450627475,-0.002844615981,-0.006507887414,3.494477167,kappa,CsPbBrI$_{2}$,0.0013958292560593724
382,-2.3251999999999997,300.0,929277.5576,384.8273837,921642.4064,-532.8044143,-321.6944787,608320.9235,CsPbBrI2,elcond,CsPbBrI2,CsPbBrI$_{2}$,-8.381308394e-06,3.055910316e-07,-1.626774762e-08,3.081029114e-07,-8.462568337e-06,-2.62053475e-08,-2.431771955e-09,-2.60405739e-08,-3.381076089e-05,seebeck,CsPbBrI$_{2}$,6.779762864,0.005316196375,6.744467401,0.002651315838,-0.008101216062,4.227135546,kappa,CsPbBrI$_{2}$,0.002888523078886528
383,-2.2752,300.0,977657.3599,-1272.70308,971592.2247,-27.22450148,-650.6802029,733540.0718,CsPbBrI2,elcond,CsPbBrI2,CsPbBrI$_{2}$,-4.798681426e-06,1.768816433e-07,-1.166078453e-07,1.780001986e-07,-4.889717643e-06,2.33362162e-08,-1.547105154e-07,4.504911246e-08,-2.059454508e-05,seebeck,CsPbBrI$_{2}$,6.96772359,-0.002378613283,6.902930736,0.001999402225,-0.003444035743,4.982039781,kappa,CsPbBrI$_{2}$,0.0009693058926966353
384,-2.2252,300.0,997950.7087,-2128.892958,990941.6652,903.2956985,-702.5808604,812409.4458,CsPbBrI2,elcond,CsPbBrI2,CsPbBrI$_{2}$,-2.808016729e-06,7.007259828e-08,-1.564087669e-08,6.941238684e-08,-2.292098127e-06,-3.08653093e-08,-2.749937741e-08,-3.068419399e-08,-1.038738055e-05,seebeck,CsPbBrI$_{2}$,7.256953167,-0.0083749548,7.164476544,-0.003566225809,-0.002204214661,5.643260457,kappa,CsPbBrI$_{2}$,0.00032529351617139994
385,-2.1752,300.0,1017107.29,-2341.993092,1003413.836,190.2478122,-460.0227195,860057.0426,CsPbBrI2,elcond,CsPbBrI2,CsPbBrI$_{2}$,-2.471871198e-06,-4.259471182e-08,1.113586586e-07,-4.551993532e-08,-1.449119294e-06,-7.830322046e-08,1.305873217e-07,-8.797094476e-08,-8.325305583e-06,seebeck,CsPbBrI$_{2}$,7.379346415,-0.007814006818,7.278250542,0.00269063493,0.001537000992,6.162899315,kappa,CsPbBrI$_{2}$,0.000252651451650085
386,-2.1252,300.0,1030365.55,-1375.388617,1009453.318,-324.8059328,430.2135236,891441.7829,CsPbBrI2,elcond,CsPbBrI2,CsPbBrI$_{2}$,-9.093969539e-07,-1.816875095e-07,-3.927622977e-08,-1.862836838e-07,-2.472278326e-07,-1.38939526e-07,-4.393047687e-08,-1.591974635e-07,-4.099529093e-06,seebeck,CsPbBrI$_{2}$,7.415586545,-0.008018645829,7.312830612,0.007308833149,0.003399674013,6.618868883,kappa,CsPbBrI$_{2}$,3.4472602136001675e-05
387,-2.0751999999999997,300.0,1029365.716,-69.56376639,1006819.626,626.4439766,1325.210753,935395.736,CsPbBrI2,elcond,CsPbBrI2,CsPbBrI$_{2}$,1.514616491e-06,-6.070676818e-08,-1.357455196e-07,-6.188418012e-08,1.106209907e-06,-6.434526116e-08,-1.577688204e-07,-8.656547045e-08,-1.11457074e-05,seebeck,CsPbBrI$_{2}$,7.368741578,-0.01123084714,7.283216842,0.004468636989,0.005555357289,7.050206185,kappa,CsPbBrI$_{2}$,9.613975041986665e-05
388,-2.0252,300.0,1010752.889,-422.6090295,996414.5064,1483.463262,1700.186971,1003707.11,CsPbBrI2,elcond,CsPbBrI2,CsPbBrI$_{2}$,4.163214672e-06,5.192852841e-08,-4.211473474e-08,5.336158561e-08,2.671350221e-06,-1.564272519e-08,-5.959514695e-08,-3.266031488e-08,-7.407256578e-06,seebeck,CsPbBrI$_{2}$,7.205497175,-0.003796576927,7.138670121,0.003708099683,0.007952240557,7.421427263,kappa,CsPbBrI$_{2}$,0.0007293901677099396
389,-1.9752,300.0,973749.7913,-687.3260856,972702.4133,1371.830569,1549.468686,1069515.194,CsPbBrI2,elcond,CsPbBrI2,CsPbBrI$_{2}$,7.295603087e-06,1.887802328e-08,1.104320792e-07,2.01438858e-08,5.455555119e-06,7.931786669e-08,7.270188638e-08,4.335187532e-08,-1.434825955e-05,seebeck,CsPbBrI$_{2}$,6.886002847,-0.002043973489,6.843936172,0.003670271322,0.009215379929,8.157076285,kappa,CsPbBrI$_{2}$,0.0022579994471022243
390,-1.9251999999999998,300.0,908176.9541,-745.2772636,915329.5967,502.6452908,1228.468729,1185829.262,CsPbBrI2,elcond,CsPbBrI2,CsPbBrI$_{2}$,1.228633731e-05,-8.231324613e-08,1.526870346e-07,-8.101834675e-08,1.132397221e-05,5.802908406e-08,1.06751668e-07,2.071990959e-08,-1.185369811e-05,seebeck,CsPbBrI$_{2}$,6.508693613,0.00478483297,6.519422056,0.003009584533,0.007865617312,8.544222327,kappa,CsPbBrI$_{2}$,0.0063189187639079705
391,-1.8752,300.0,822983.5771,783.4420211,832762.7311,-326.0626469,1009.527308,1277013.375,CsPbBrI2,elcond,CsPbBrI2,CsPbBrI$_{2}$,1.455431243e-05,-2.818043668e-07,5.099776028e-08,-2.785981592e-07,1.451023997e-05,8.379965422e-08,3.923226863e-08,3.57717589e-08,-9.315051404e-06,seebeck,CsPbBrI$_{2}$,6.127737597,0.001695886227,6.169139863,0.002243177042,0.002038953877,9.095128459,kappa,CsPbBrI$_{2}$,0.00853484524567229
392,-1.8251999999999997,300.0,754385.9145,1858.555534,764194.0317,-525.0384558,72.9890058,1352811.288,CsPbBrI2,elcond,CsPbBrI2,CsPbBrI$_{2}$,1.125547551e-05,-2.178282783e-08,-1.025138516e-08,-2.214061959e-08,1.103063851e-05,2.346597845e-07,6.119422694e-10,1.31712542e-07,-4.216912514e-06,seebeck,CsPbBrI$_{2}$,5.636704647,-0.001204421338,5.685118662,-3.372512236e-06,-0.00183842366,9.230140138,kappa,CsPbBrI$_{2}$,0.0050864788282065235
393,-1.7752,300.0,698506.1788,884.4971443,705541.7932,-267.525724,-1260.472044,1346302.024,CsPbBrI2,elcond,CsPbBrI2,CsPbBrI$_{2}$,1.034590576e-05,2.172385573e-07,4.594129406e-08,2.151890435e-07,1.044365765e-05,2.462952699e-07,2.572506914e-08,1.364276487e-07,2.666839881e-06,seebeck,CsPbBrI$_{2}$,5.227643043,0.003202784828,5.300854016,-0.005933592845,-0.004454113162,9.461316237,kappa,CsPbBrI$_{2}$,0.004290645342307689
394,-1.7252,300.0,654589.3748,-335.5488331,661636.4791,-548.8126004,-2012.137759,1301528.698,CsPbBrI2,elcond,CsPbBrI2,CsPbBrI$_{2}$,1.054922973e-05,1.804878834e-07,6.441907752e-08,1.78397514e-07,1.110155418e-05,-3.198270662e-08,3.415299741e-08,-9.955257319e-09,7.062847595e-06,seebeck,CsPbBrI$_{2}$,4.799716064,0.003513237664,4.846291054,-0.007670514993,-0.003551891609,9.281405706,kappa,CsPbBrI$_{2}$,0.004553194051248397
395,-1.6751999999999998,300.0,608391.2741,-681.6032265,614531.3594,-1227.743565,-1393.499166,1231675.442,CsPbBrI2,elcond,CsPbBrI2,CsPbBrI$_{2}$,1.06514207e-05,2.466114741e-08,1.44647627e-07,2.48762569e-08,1.054198708e-05,-1.780395282e-07,7.463318833e-08,-8.554024323e-08,7.584417226e-06,seebeck,CsPbBrI$_{2}$,4.457110987,-0.0001736853629,4.49306727,-0.007923361128,-0.003722318613,8.980006972,kappa,CsPbBrI$_{2}$,0.004645857228336114
396,-1.6252,300.0,562984.7241,-478.7442216,567329.2379,-1884.933904,24.58322839,1162773.061,CsPbBrI2,elcond,CsPbBrI2,CsPbBrI$_{2}$,1.272008994e-05,-6.514547465e-08,1.689402321e-07,-6.42892407e-08,1.281545815e-05,-2.719184839e-07,8.817439961e-08,-1.329307767e-07,8.855611323e-06,seebeck,CsPbBrI$_{2}$,4.088537669,-0.001951904692,4.135044251,-0.008948426618,-0.006507819495,8.518911488,kappa,CsPbBrI$_{2}$,0.006683904352614634
397,-1.5751999999999997,300.0,512695.1384,-158.119789,517495.8418,-1986.985281,342.7948676,1095044.514,CsPbBrI2,elcond,CsPbBrI2,CsPbBrI$_{2}$,1.451409676e-05,-6.985127624e-08,2.94799204e-08,-6.907414257e-08,1.441839034e-05,-5.988877045e-08,2.300421482e-08,-2.99855429e-08,9.459565358e-06,seebeck,CsPbBrI$_{2}$,3.730780946,-0.001728733109,3.762333727,-0.01154655514,0.000423193568,7.974897897,kappa,CsPbBrI$_{2}$,0.008684818205346742
398,-1.5252,300.0,458295.4095,56.97948079,462524.7642,-1829.024015,520.1195043,1021761.449,CsPbBrI2,elcond,CsPbBrI2,CsPbBrI$_{2}$,1.740378209e-05,-2.264221227e-08,-1.501340692e-07,-2.252175765e-08,1.728593573e-05,8.252931311e-08,-5.486006385e-08,3.382550882e-08,1.04408118e-05,seebeck,CsPbBrI$_{2}$,3.388898325,-0.001214921295,3.424211012,-0.008339445176,-0.0006212560088,7.446939477,kappa,CsPbBrI$_{2}$,0.012288404440094294
399,-1.4752,300.0,407363.1485,82.40382969,411981.5396,-1087.861727,198.0147249,944230.0934,CsPbBrI2,elcond,CsPbBrI2,CsPbBrI$_{2}$,1.718679381e-05,-7.673838103e-09,-2.575797045e-07,-7.531552955e-09,1.726323306e-05,1.090572778e-08,-1.06642649e-07,3.895378621e-09,1.329761296e-05,seebeck,CsPbBrI$_{2}$,3.037082663,-0.0003844030141,3.059038524,-0.005240688046,0.0008283469951,6.853151027,kappa,CsPbBrI$_{2}$,0.011886010627531276
400,-1.4251999999999998,300.0,362973.2352,13.49747667,366329.4272,-245.5815734,-47.82634235,862252.085,CsPbBrI2,elcond,CsPbBrI2,CsPbBrI$_{2}$,1.641514616e-05,-1.850274489e-09,-3.084954698e-07,-1.883925443e-09,1.647504584e-05,1.25895137e-07,-1.292144832e-07,5.361090253e-08,1.414082234e-05,seebeck,CsPbBrI$_{2}$,2.705234321,0.0006908772733,2.729207549,0.0004387725745,9.249214142e-05,6.184678845,kappa,CsPbBrI$_{2}$,0.010846271628813896
401,-1.3752,300.0,323728.9527,35.69574342,325906.7493,983.8987736,-227.8407923,763107.4375,CsPbBrI2,elcond,CsPbBrI2,CsPbBrI$_{2}$,1.760771558e-05,-1.732007574e-08,-4.44048836e-07,-1.72214077e-08,1.81631024e-05,4.133230112e-08,-1.856130462e-07,1.717885641e-08,1.975348201e-05,seebeck,CsPbBrI$_{2}$,2.38625157,0.0007527317644,2.404878161,0.001217183057,-0.00117374879,5.569858959,kappa,CsPbBrI$_{2}$,0.012618060302854433
402,-1.3251999999999997,300.0,285474.2733,111.2968082,286692.3865,1524.867195,-354.5274355,665971.6824,CsPbBrI2,elcond,CsPbBrI2,CsPbBrI$_{2}$,2.063869653e-05,-2.729294166e-08,-4.076677453e-07,-2.704860199e-08,2.11396013e-05,6.49146177e-08,-1.693581491e-07,2.695148812e-08,2.299515521e-05,seebeck,CsPbBrI$_{2}$,2.070503215,0.0005436663172,2.078714213,0.006444727162,-0.001500432036,4.742326012,kappa,CsPbBrI$_{2}$,0.01761882135700912
403,-1.2752,300.0,244205.3136,135.8087904,244340.221,1641.257687,-362.7785335,550228.8819,CsPbBrI2,elcond,CsPbBrI2,CsPbBrI$_{2}$,2.555325957e-05,-5.787232956e-08,-9.562269118e-08,-5.737071865e-08,2.596938402e-05,1.000901508e-07,-2.640967244e-08,4.132429554e-08,3.093171084e-05,seebeck,CsPbBrI$_{2}$,1.765709143,0.001266598095,1.769868516,0.007430449848,-0.002899804825,4.016460507,kappa,CsPbBrI$_{2}$,0.027092545498549947
404,-1.2252,300.0,199622.5001,215.5514808,199114.1196,1191.46124,-468.0491957,433390.806,CsPbBrI2,elcond,CsPbBrI2,CsPbBrI$_{2}$,3.301462778e-05,-9.040383562e-08,2.923378442e-07,-8.963108898e-08,3.336449775e-05,1.104962609e-07,1.52684506e-07,4.443741794e-08,3.958889444e-05,seebeck,CsPbBrI$_{2}$,1.47119924,0.001409628907,1.472258644,0.005579364892,-0.002353840983,3.223143108,kappa,CsPbBrI$_{2}$,0.04436822593127625
405,-1.1751999999999998,300.0,154755.7492,264.2965277,154168.9266,291.0248636,-428.3863251,317939.9148,CsPbBrI2,elcond,CsPbBrI2,CsPbBrI$_{2}$,3.866589654e-05,-6.247679582e-08,5.37806844e-07,-6.167806269e-08,3.881889011e-05,4.986792539e-08,2.697628546e-07,1.307187016e-08,4.74380682e-05,seebeck,CsPbBrI$_{2}$,1.210174035,0.001465877936,1.207784057,0.005425950737,-0.002196038736,2.556169345,kappa,CsPbBrI$_{2}$,0.057355673688065455
406,-1.1252,300.0,118687.6908,255.869915,118173.138,-138.9235812,-301.9561889,228317.4102,CsPbBrI2,elcond,CsPbBrI2,CsPbBrI$_{2}$,3.769806835e-05,-6.329416929e-08,2.799308137e-07,-6.291285975e-08,3.778708674e-05,-1.535811907e-07,1.390183872e-07,-9.267073543e-08,4.796076096e-05,seebeck,CsPbBrI$_{2}$,0.9640927378,0.001505922217,0.9606246244,0.003023369507,-0.001101581183,1.938333642,kappa,CsPbBrI$_{2}$,0.05248634351778596
407,-1.0751999999999997,300.0,93245.45004,231.9903056,92789.43031,-90.88465616,-27.833345,167947.4773,CsPbBrI2,elcond,CsPbBrI2,CsPbBrI$_{2}$,3.481302002e-05,-3.048798472e-08,-8.465462317e-08,-3.036927476e-08,3.486072459e-05,-3.019079038e-07,-5.301764319e-08,-1.686402661e-07,4.515179493e-05,seebeck,CsPbBrI$_{2}$,0.7479617526,0.001134742621,0.7449571383,0.0007777685847,-0.0009762738237,1.410986239,kappa,CsPbBrI$_{2}$,0.04532657598118867
408,-1.0252,300.0,73957.35499,130.2449568,73605.03463,73.35080973,122.4902814,124515.6322,CsPbBrI2,elcond,CsPbBrI2,CsPbBrI$_{2}$,3.437049329e-05,1.536848182e-07,-3.81895146e-07,1.546479718e-07,3.433791213e-05,-1.568149758e-07,-2.214860353e-07,-8.370314798e-08,4.397977224e-05,seebeck,CsPbBrI$_{2}$,0.5827106759,0.001026596031,0.5800520809,0.0006035197027,-0.0005053992088,1.035053666,kappa,CsPbBrI$_{2}$,0.04498017916013481
409,-0.9752000000000001,300.0,58225.90097,37.9155226,57960.35834,248.5278101,89.2897521,92641.79811,CsPbBrI2,elcond,CsPbBrI2,CsPbBrI$_{2}$,3.751080981e-05,2.155227132e-07,-6.261161064e-07,2.170565506e-07,3.74630546e-05,-9.506896063e-09,-3.686009963e-07,2.292160786e-09,4.687819897e-05,seebeck,CsPbBrI$_{2}$,0.4516354985,0.0004402560596,0.4496368327,0.001104536913,0.0004131438835,0.7475598836,kappa,CsPbBrI$_{2}$,0.05442046925084701
410,-0.9251999999999998,300.0,44550.23929,-34.61983324,44369.18589,343.8561334,49.73907296,66127.79527,CsPbBrI2,elcond,CsPbBrI2,CsPbBrI$_{2}$,4.283446381e-05,2.352461376e-07,-5.745439204e-07,2.370320693e-07,4.279173561e-05,7.026848496e-08,-3.453174094e-07,5.232772844e-08,5.090531774e-05,seebeck,CsPbBrI$_{2}$,0.3434015033,-4.796706013e-05,0.3418460707,0.001634895449,0.0004929303945,0.5469926449,kappa,CsPbBrI$_{2}$,0.07140946404687694
411,-0.8752,300.0,32302.00842,-78.79957052,32171.79374,315.4417591,36.51463451,45995.73797,CsPbBrI2,elcond,CsPbBrI2,CsPbBrI$_{2}$,5.287744935e-05,1.71580049e-07,-3.542102625e-07,1.732512525e-07,5.282922693e-05,8.474404714e-08,-1.879895959e-07,6.580960678e-08,6.177920888e-05,seebeck,CsPbBrI$_{2}$,0.2521217114,-0.0002504504049,0.2512048616,0.002033819274,4.495560657e-05,0.3734938944,kappa,CsPbBrI$_{2}$,0.10746858484850073
412,-0.8251999999999997,300.0,21499.71277,-82.77243941,21441.00157,253.3056709,-17.16518879,28500.08785,CsPbBrI2,elcond,CsPbBrI2,CsPbBrI$_{2}$,6.854555867e-05,2.658969041e-07,-3.356814382e-07,2.699593448e-07,6.829917345e-05,2.930522004e-07,-1.841805372e-07,2.142046718e-07,7.639187238e-05,seebeck,CsPbBrI$_{2}$,0.1736595979,-0.0003914586058,0.1729665577,0.00169618107,0.0001576159433,0.2533050961,kappa,CsPbBrI$_{2}$,0.17450736560654204
413,-0.7751999999999999,300.0,12126.60389,-68.53714461,12106.69731,172.1545768,-25.28013093,15735.81501,CsPbBrI2,elcond,CsPbBrI2,CsPbBrI$_{2}$,9.872345704e-05,2.262345446e-07,-3.963806901e-07,2.277127886e-07,9.863156649e-05,1.130599169e-07,-2.278057444e-07,7.466627147e-08,0.0001058335483,seebeck,CsPbBrI$_{2}$,0.112756226,-0.0003486165334,0.1123693003,0.001166205168,-4.730552764e-06,0.1526492246,kappa,CsPbBrI$_{2}$,0.3144565350753924
414,-0.7252000000000001,300.0,5112.934433,-35.06290774,5103.025013,74.4414211,-12.51875704,6252.820955,CsPbBrI2,elcond,CsPbBrI2,CsPbBrI$_{2}$,0.0001564089651,2.845552241e-07,-1.719812194e-07,2.860240152e-07,0.0001564787194,1.490479442e-07,-5.582721349e-08,1.050513781e-07,0.0001635541339,seebeck,CsPbBrI$_{2}$,0.06756035398,-0.000311864752,0.06740782185,0.000863412856,-8.777661094e-05,0.090063306,kappa,CsPbBrI$_{2}$,0.5554217043300926
415,-0.6751999999999998,300.0,1334.788499,-11.39149264,1330.768792,18.79239784,-4.167674393,1621.027305,CsPbBrI2,elcond,CsPbBrI2,CsPbBrI$_{2}$,0.0002615064033,4.162726535e-07,-2.861841594e-08,4.176778402e-07,0.0002617315207,1.903392232e-07,3.785411677e-08,1.38531793e-07,0.0002668271502,seebeck,CsPbBrI$_{2}$,0.03477086573,-0.0002017651442,0.03470413415,0.0004847898125,-6.749576322e-05,0.04405786103,kappa,CsPbBrI$_{2}$,0.7875585702155085
416,-0.6252,300.0,229.4728748,-2.098190238,228.6867567,3.209840601,-0.7818245578,275.3633439,CsPbBrI2,elcond,CsPbBrI2,CsPbBrI$_{2}$,0.0004104124484,4.423220733e-07,-5.880502122e-08,4.438754708e-07,0.0004106634967,2.197255756e-07,3.518347131e-08,1.57878231e-07,0.0004176702508,seebeck,CsPbBrI$_{2}$,0.01282873183,-9.040679997e-05,0.01279808747,0.0001800931074,-3.185371385e-05,0.0159393061,kappa,CsPbBrI$_{2}$,0.9038782467276959
417,-0.5751999999999997,300.0,34.19222414,-0.3163471975,34.07273791,0.4781334869,-0.1184543711,40.9068076,CsPbBrI2,elcond,CsPbBrI2,CsPbBrI$_{2}$,0.0005740199964,4.457383293e-07,-6.802123092e-08,4.47335574e-07,0.0005742733744,2.259748189e-07,3.281067121e-08,1.6194593e-07,0.0005817301333,seebeck,CsPbBrI$_{2}$,0.003562515741,-2.741280114e-05,0.003552933379,5.003391889e-05,-9.869119244e-06,0.004378061909,kappa,CsPbBrI$_{2}$,0.9487370430607652
418,-0.5251999999999999,300.0,4.965115698,-0.04601790045,4.947714708,0.06942921812,-0.0172444638,5.937340044,CsPbBrI2,elcond,CsPbBrI2,CsPbBrI$_{2}$,0.0007402314452,4.462171689e-07,-6.94862899e-08,4.478214237e-07,0.0007404851105,2.269322485e-07,3.241143742e-08,1.625684107e-07,0.0007480115372,seebeck,CsPbBrI$_{2}$,0.0008426725426,-6.78244391e-06,0.0008402612046,1.183290684e-05,-2.467564424e-06,0.001029246267,kappa,CsPbBrI$_{2}$,0.9685607029675151
419,-0.47520000000000007,300.0,0.7182118274,-0.006658254525,0.7156936952,0.01004302147,-0.00249535573,0.8587860803,CsPbBrI2,elcond,CsPbBrI2,CsPbBrI$_{2}$,0.0009068320246,4.46286032e-07,-6.970095011e-08,4.47891315e-07,0.0009070857302,2.270718274e-07,3.235249877e-08,1.62659147e-07,0.0009146223272,seebeck,CsPbBrI$_{2}$,0.0001810167025,-1.497420744e-06,0.000180478529,2.541034469e-06,-5.481303282e-07,0.0002202391712,kappa,CsPbBrI$_{2}$,0.9788335704921017
420,-0.4251999999999998,300.0,0.1038321193,-0.0009626214361,0.1034680501,0.001451922406,-0.0003607735791,0.1241537386,CsPbBrI2,elcond,CsPbBrI2,CsPbBrI$_{2}$,0.00107348913,4.462959821e-07,-6.973204089e-08,4.479014135e-07,0.001073742842,2.270920152e-07,3.234394432e-08,1.626722701e-07,0.00108128091,seebeck,CsPbBrI$_{2}$,3.64500521e-05,-3.071673067e-07,3.633881112e-05,5.114982442e-07,-1.128925446e-07,4.4229034e-05,kappa,CsPbBrI$_{2}$,0.9848047215269542
421,-0.3752,300.0,0.01500982349,-0.0001391559253,0.01495719371,0.0002098878255,-5.215331532e-05,0.01794746162,CsPbBrI2,elcond,CsPbBrI2,CsPbBrI$_{2}$,0.001240154365,4.46296913e-07,-6.973621795e-08,4.479023614e-07,0.001240408078,2.270948191e-07,3.234330115e-08,1.626739967e-07,0.001247946387,seebeck,CsPbBrI$_{2}$,7.005516767e-06,-5.983187509e-08,6.983725474e-06,9.827722805e-08,-2.205286243e-08,8.483844836e-06,kappa,CsPbBrI$_{2}$,0.988571658409646
