,Mu(eV),Temp(K),Seebeck_xx,Seebeck_xy,Seebeck_xz,Seebeck_yx,Seebeck_yy,Seebeck_yz,Seebeck_zx,Seebeck_zy,Seebeck_zz,Material,Parameter,Label
137,-3.2,450.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr3,seebeck,450K
138,-3.15,450.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr3,seebeck,450K
139,-3.1,450.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr3,seebeck,450K
140,-3.05,450.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr3,seebeck,450K
141,-3.0,450.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr3,seebeck,450K
142,-2.95,450.0,-0.003075719279,-1.194701209e-09,-4.641651949e-10,-1.195133659e-09,-0.003075717545,2.660446924e-09,-4.641980763e-10,2.65978447e-09,-0.003075718355,CsPbBr3,seebeck,450K
143,-2.9,450.0,-0.003027322711,3.959011214e-09,-2.477367773e-09,3.9598465e-09,-0.003027295591,6.216299136e-09,-2.478825083e-09,6.214502834e-09,-0.003027303983,CsPbBr3,seebeck,450K
144,-2.85,450.0,-0.002962400722,5.474335616e-10,-3.233540493e-09,5.475305905e-10,-0.002962401578,4.665979757e-09,-3.233401324e-09,4.666188358e-09,-0.002962395688,CsPbBr3,seebeck,450K
145,-2.8,450.0,-0.002876489743,1.078938923e-09,-3.329350063e-09,1.078988117e-09,-0.002876490587,5.829304283e-09,-3.328736747e-09,5.828307581e-09,-0.002876496565,CsPbBr3,seebeck,450K
146,-2.75,450.0,-0.002777220443,8.521171867e-10,-3.306397689e-09,8.521395028e-10,-0.002777221588,6.547180387e-09,-3.305793572e-09,6.546280069e-09,-0.002777225585,CsPbBr3,seebeck,450K
147,-2.7,450.0,-0.00267104129,9.921443702e-10,-3.299715959e-09,9.921651425e-10,-0.002671042271,6.690201099e-09,-3.299133872e-09,6.689327148e-09,-0.002671045781,CsPbBr3,seebeck,450K
148,-2.65,450.0,-0.002562028678,1.018753888e-09,-3.244296299e-09,1.018757593e-09,-0.002562030009,6.783220572e-09,-3.243720368e-09,6.782368966e-09,-0.002562033094,CsPbBr3,seebeck,450K
149,-2.6,450.0,-0.002451645459,1.012757921e-09,-3.267839636e-09,1.012757491e-09,-0.002451646973,6.794347995e-09,-3.267262082e-09,6.793510952e-09,-0.002451649802,CsPbBr3,seebeck,450K
150,-2.55,450.0,-0.002340759813,1.017555046e-09,-3.270934337e-09,1.017554823e-09,-0.002340761314,6.807635381e-09,-3.270356722e-09,6.806797568e-09,-0.002340764137,CsPbBr3,seebeck,450K
151,-2.5,450.0,-0.002229732549,1.018734697e-09,-3.271989524e-09,1.018734247e-09,-0.002229734053,6.816731534e-09,-3.271411745e-09,6.81589357e-09,-0.002229736865,CsPbBr3,seebeck,450K
152,-2.45,450.0,-0.002118649428,1.018801137e-09,-3.274491061e-09,1.018801086e-09,-0.002118650923,6.817101147e-09,-3.273912688e-09,6.816261558e-09,-0.002118653762,CsPbBr3,seebeck,450K
153,-2.4,450.0,-0.00200754649,1.019310433e-09,-3.27252183e-09,1.019310022e-09,-0.002007547993,6.818303406e-09,-3.27194398e-09,6.817465192e-09,-0.002007550807,CsPbBr3,seebeck,450K
154,-2.35,450.0,-0.001896438159,1.019333656e-09,-3.272488201e-09,1.019333245e-09,-0.001896439661,6.818503911e-09,-3.271910355e-09,6.817665686e-09,-0.001896442475,CsPbBr3,seebeck,450K
155,-2.3,450.0,-0.001785327857,1.019355695e-09,-3.272480536e-09,1.019355282e-09,-0.001785329359,6.818553773e-09,-3.271902693e-09,6.817715552e-09,-0.001785332173,CsPbBr3,seebeck,450K
156,-2.25,450.0,-0.001674216999,1.019363525e-09,-3.272481713e-09,1.019363112e-09,-0.001674218501,6.818566885e-09,-3.27190387e-09,6.817728663e-09,-0.001674221315,CsPbBr3,seebeck,450K
157,-2.2,450.0,-0.00156310596,1.019364706e-09,-3.27248262e-09,1.019364293e-09,-0.001563107462,6.818569635e-09,-3.271904777e-09,6.817731413e-09,-0.001563110277,CsPbBr3,seebeck,450K
158,-2.15,450.0,-0.001451994884,1.019365468e-09,-3.272482058e-09,1.019365055e-09,-0.001451996386,6.818569618e-09,-3.271904215e-09,6.817731397e-09,-0.0014519992,CsPbBr3,seebeck,450K
159,-2.1,450.0,-0.001340883829,1.019366819e-09,-3.272479281e-09,1.019366406e-09,-0.001340885331,6.818565719e-09,-3.271901439e-09,6.817727499e-09,-0.001340888145,CsPbBr3,seebeck,450K
160,-2.05,450.0,-0.001229772901,1.019371069e-09,-3.272469157e-09,1.019370655e-09,-0.001229774403,6.818550828e-09,-3.271891316e-09,6.817712609e-09,-0.001229777218,CsPbBr3,seebeck,450K
161,-2.0,450.0,-0.00111866245,1.019386395e-09,-3.272432247e-09,1.019385979e-09,-0.001118663952,6.818497207e-09,-3.271854413e-09,6.817658994e-09,-0.001118666767,CsPbBr3,seebeck,450K
162,-1.95,450.0,-0.001007553735,1.019442077e-09,-3.272298421e-09,1.019441651e-09,-0.001007555237,6.81830197e-09,-3.271720611e-09,6.817463781e-09,-0.001007558051,CsPbBr3,seebeck,450K
163,-1.9,450.0,-0.0008964513186,1.019644075e-09,-3.271812404e-09,1.019643614e-09,-0.0008964528217,6.817593658e-09,-3.271234679e-09,6.816755552e-09,-0.0008964556362,CsPbBr3,seebeck,450K
164,-1.85,450.0,-0.0007853717609,1.020376333e-09,-3.270048318e-09,1.020375744e-09,-0.0007853732669,6.815023673e-09,-3.269470901e-09,6.81418587e-09,-0.0007853760819,CsPbBr3,seebeck,450K
165,-1.8,450.0,-0.0006743750132,1.023020355e-09,-3.263649425e-09,1.023019308e-09,-0.0006743765298,6.8057142e-09,-3.263073127e-09,6.804877494e-09,-0.0006743793467,CsPbBr3,seebeck,450K
166,-1.75,450.0,-0.0005636765824,1.032431661e-09,-3.24049454e-09,1.032428969e-09,-0.0005636781367,6.772190509e-09,-3.239922281e-09,6.771357751e-09,-0.0005636809611,CsPbBr3,seebeck,450K
167,-1.7,450.0,-0.0004540315812,1.064257042e-09,-3.157484872e-09,1.064248637e-09,-0.0004540332652,6.653999097e-09,-3.156927011e-09,6.653180181e-09,-0.0004540361192,CsPbBr3,seebeck,450K
168,-1.65,450.0,-0.0003478658671,1.154318881e-09,-2.871373472e-09,1.154292808e-09,-0.0003478679354,6.266713543e-09,-2.870864439e-09,6.265939265e-09,-0.0003478709271,CsPbBr3,seebeck,450K
169,-1.6,450.0,-0.0002511991373,1.295305314e-09,-2.035809686e-09,1.29524305e-09,-0.0002512018292,5.255322431e-09,-2.035439449e-09,5.254660293e-09,-0.0002512054658,CsPbBr3,seebeck,450K
170,-1.55,450.0,-0.0001721895455,1.253446965e-09,-5.59572223e-10,1.253378083e-09,-0.0001721912914,3.686215207e-09,-5.594451939e-10,3.685719176e-09,-0.0001721965741,CsPbBr3,seebeck,450K
171,-1.5,450.0,-0.0001138423394,8.508828672e-10,4.930515147e-10,8.508703768e-10,-0.0001138412817,2.3092268e-09,4.929954676e-10,2.308898407e-09,-0.0001138444505,CsPbBr3,seebeck,450K
172,-1.45,450.0,-7.355256715e-05,1.979231559e-10,7.940024554e-10,1.979261795e-10,-7.355201119e-05,1.258621616e-09,7.938760478e-10,1.258435636e-09,-7.354325041e-05,CsPbBr3,seebeck,450K
173,-1.4,450.0,-4.732655496e-05,-4.370975018e-11,6.21645321e-10,-4.377078024e-11,-4.733056582e-05,7.418928942e-10,6.215264405e-10,7.417318038e-10,-4.731410837e-05,CsPbBr3,seebeck,450K
174,-1.35,450.0,-3.120605416e-05,7.837416194e-11,-2.090044991e-10,7.821186058e-11,-3.121645299e-05,-3.155246962e-10,-2.090410088e-10,-3.156707169e-10,-3.120046716e-05,CsPbBr3,seebeck,450K
175,-1.3,450.0,-2.155326527e-05,-2.105930407e-10,-1.338230302e-09,-2.107202245e-10,-2.156322687e-05,-9.713037239e-10,-1.338189771e-09,-9.714515722e-10,-2.155319144e-05,CsPbBr3,seebeck,450K
176,-1.25,450.0,-1.556299744e-05,-1.539991307e-10,-1.089540673e-09,-1.539932627e-10,-1.556403162e-05,-5.570396219e-10,-1.089510285e-09,-5.571241285e-10,-1.556616565e-05,CsPbBr3,seebeck,450K
177,-1.2,450.0,-1.162753715e-05,9.319338131e-10,5.774766985e-10,9.319369319e-10,-1.162033216e-05,1.325703365e-09,5.774351689e-10,1.325781014e-09,-1.163068301e-05,CsPbBr3,seebeck,450K
178,-1.15,450.0,-8.722603255e-06,1.316846068e-09,8.804304492e-10,1.316773449e-09,-8.71793206e-06,1.734391251e-09,8.803865517e-10,1.734559833e-09,-8.729248974e-06,CsPbBr3,seebeck,450K
179,-1.1,450.0,-6.622829488e-06,1.199468233e-09,4.052478171e-10,1.199391076e-09,-6.617037013e-06,-5.054295871e-10,4.052442071e-10,-5.05091649e-10,-6.637023976e-06,CsPbBr3,seebeck,450K
180,-1.05,450.0,-4.646923613e-06,6.165598204e-10,7.948523638e-11,6.16523442e-10,-4.637910243e-06,-1.203237618e-09,7.951012296e-11,-1.202861224e-09,-4.657327596e-06,CsPbBr3,seebeck,450K
181,-1.0,450.0,-3.282236587e-06,-2.109648685e-10,-2.263224496e-10,-2.109691018e-10,-3.280126846e-06,-3.820909708e-10,-2.26300356e-10,-3.820297211e-10,-3.269888861e-06,CsPbBr3,seebeck,450K
182,-0.95,450.0,-1.491482806e-06,-9.341069351e-10,5.601414489e-12,-9.34093785e-10,-1.492483909e-06,5.050800291e-10,5.571115336e-12,5.049450689e-10,-1.473960542e-06,CsPbBr3,seebeck,450K
183,-0.9,450.0,-1.899772478e-07,-6.531072524e-10,6.87555871e-11,-6.531014545e-10,-1.912126483e-07,-2.061132067e-10,6.872341806e-11,-2.061935649e-10,-1.797681538e-07,CsPbBr3,seebeck,450K
184,-0.85,450.0,1.71420153e-06,-1.519517206e-10,-1.365877932e-11,-1.519627792e-10,1.711916997e-06,-1.024029802e-09,-1.367390471e-11,-1.024062409e-09,1.717108778e-06,CsPbBr3,seebeck,450K
185,-0.8,450.0,3.436651576e-06,3.257969698e-10,-2.097366995e-10,3.257823436e-10,3.435796464e-06,-1.501616008e-09,-2.097391046e-10,-1.501642828e-09,3.435285273e-06,CsPbBr3,seebeck,450K
186,-0.75,450.0,6.012278795e-06,3.675747551e-10,-1.089964148e-09,3.675798623e-10,6.01371402e-06,-2.20078515e-09,-1.089938237e-09,-2.200836139e-09,6.009962516e-06,CsPbBr3,seebeck,450K
187,-0.7,450.0,9.462136334e-06,-2.244558627e-10,-1.803590502e-09,-2.244207786e-10,9.462224957e-06,-1.904666978e-09,-1.803532307e-09,-1.904721682e-09,9.458533115e-06,CsPbBr3,seebeck,450K
188,-0.65,450.0,1.478203599e-05,-7.45708e-10,-2.075966834e-09,-7.456556436e-10,1.477997104e-05,-1.011008532e-09,-2.075939354e-09,-1.011117903e-09,1.477504765e-05,CsPbBr3,seebeck,450K
189,-0.6,450.0,2.348069106e-05,-2.682978831e-10,-8.647673559e-10,-2.682927278e-10,2.34781965e-05,-4.4090251e-10,-8.650144155e-10,-4.412192902e-10,2.34681432e-05,CsPbBr3,seebeck,450K
190,-0.55,450.0,3.763059083e-05,9.748633834e-11,1.513407305e-09,9.748883323e-11,3.763231313e-05,1.576162863e-09,1.512678616e-09,1.575345917e-09,3.76122659e-05,CsPbBr3,seebeck,450K
191,-0.5,450.0,5.776319265e-05,-1.042688658e-09,2.773615835e-09,-1.042657883e-09,5.776499218e-05,2.547997888e-09,2.772605292e-09,2.546988866e-09,5.774551167e-05,CsPbBr3,seebeck,450K
192,-0.45,450.0,7.731527897e-05,-4.631896521e-09,3.993870168e-09,-4.63182287e-09,7.731209002e-05,3.971787402e-09,3.992652644e-09,3.970707631e-09,7.731609858e-05,CsPbBr3,seebeck,450K
193,-0.4,450.0,8.301206479e-05,-1.246866279e-08,5.022057038e-09,-1.246831498e-08,8.300425321e-05,8.766008936e-09,5.020713191e-09,8.76386927e-09,8.301918662e-05,CsPbBr3,seebeck,450K
194,-0.35,450.0,5.617511537e-05,-1.278758577e-08,-2.339419393e-09,-1.27864674e-08,5.617697617e-05,7.833529169e-09,-2.339023845e-09,7.83096484e-09,5.618286927e-05,CsPbBr3,seebeck,450K
195,-0.3,450.0,5.720447548e-06,4.363574685e-09,-8.948682673e-09,4.364929477e-09,5.735100759e-06,-5.517962459e-09,-8.947282541e-09,-5.518920458e-09,5.740836153e-06,CsPbBr3,seebeck,450K
196,-0.25,450.0,-2.130841983e-05,9.56855489e-09,-5.0280575e-10,9.568986639e-09,-2.130338329e-05,-6.661762974e-09,-5.027047212e-10,-6.661542282e-09,-2.129608287e-05,CsPbBr3,seebeck,450K
197,-0.2,450.0,-2.005963632e-05,6.93187531e-09,3.547809453e-09,6.931951673e-09,-2.00601891e-05,-2.393302963e-09,3.547549359e-09,-2.39304421e-09,-2.005420484e-05,CsPbBr3,seebeck,450K
198,-0.15,450.0,-1.488043829e-05,4.642154032e-09,2.432056801e-09,4.64216428e-09,-1.488188045e-05,-7.942376496e-10,2.431904603e-09,-7.941154307e-10,-1.487561054e-05,CsPbBr3,seebeck,450K
199,-0.1,450.0,-1.768654072e-05,3.347022087e-09,5.195125028e-10,3.347028992e-09,-1.768717e-05,-4.366851461e-10,5.194680675e-10,-4.366369685e-10,-1.768382644e-05,CsPbBr3,seebeck,450K
200,-0.05,450.0,-2.380325443e-05,1.59756391e-09,-2.067506689e-10,1.597573494e-09,-2.380332325e-05,-4.074908992e-10,-2.067568849e-10,-4.074633845e-10,-2.380210986e-05,CsPbBr3,seebeck,450K
201,0.0,450.0,-2.272382822e-05,-2.754968932e-10,-6.692445233e-10,-2.754954053e-10,-2.27239015e-05,3.577982711e-10,-6.692351705e-10,3.577994442e-10,-2.272213129e-05,CsPbBr3,seebeck,450K
202,0.05,450.0,-1.39572427e-05,-7.786387868e-10,-5.356590708e-10,-7.78640578e-10,-1.39571575e-05,9.373827499e-10,-5.356499796e-10,9.373675421e-10,-1.395591933e-05,CsPbBr3,seebeck,450K
203,0.1,450.0,-2.037505996e-06,-5.133062931e-10,1.779073963e-11,-5.133072508e-10,-2.0375352e-06,5.535651975e-10,1.779156379e-11,5.535563722e-10,-2.037092067e-06,CsPbBr3,seebeck,450K
204,0.15,450.0,1.072723794e-05,5.033764899e-11,-3.779773952e-12,5.034078066e-11,1.072774536e-05,-5.602342005e-11,-3.779375388e-12,-5.602389047e-11,1.072797837e-05,CsPbBr3,seebeck,450K
205,0.2,450.0,2.255380607e-05,5.004793462e-10,-1.239921074e-10,5.004860281e-10,2.255444299e-05,-1.09082433e-10,-1.239878067e-10,-1.090853454e-10,2.255519862e-05,CsPbBr3,seebeck,450K
206,0.25,450.0,3.468646843e-05,1.067791955e-09,5.838246002e-10,1.06780314e-09,3.468581891e-05,5.75489212e-12,5.838313553e-10,5.748533264e-12,3.46872718e-05,CsPbBr3,seebeck,450K
207,0.3,450.0,4.828814652e-05,1.313256652e-09,9.483922813e-10,1.31326992e-09,4.828733055e-05,6.892059318e-11,9.484016552e-10,6.891641729e-11,4.828821213e-05,CsPbBr3,seebeck,450K
208,0.35,450.0,6.128960731e-05,-7.451334104e-10,-1.252199393e-09,-7.451315427e-10,6.128969625e-05,-1.55490356e-09,-1.252187439e-09,-1.554894441e-09,6.128925719e-05,CsPbBr3,seebeck,450K
209,0.4,450.0,7.285906853e-05,-1.401864154e-09,-1.095039542e-09,-1.401887411e-09,7.285814034e-05,-3.151868886e-09,-1.095038565e-09,-3.151846373e-09,7.28583182e-05,CsPbBr3,seebeck,450K
210,0.45,450.0,8.418178609e-05,2.441973443e-09,4.030052507e-09,2.441874407e-09,8.417952644e-05,1.561184081e-09,4.029982089e-09,1.561213002e-09,8.418098708e-05,CsPbBr3,seebeck,450K
211,0.5,450.0,9.226492297e-05,-1.262859792e-09,5.998186485e-10,-1.262905594e-09,9.226403339e-05,2.97322535e-09,5.997500113e-10,2.973195632e-09,9.22645457e-05,CsPbBr3,seebeck,450K
212,0.55,450.0,9.775284239e-05,-1.318104715e-08,-1.290053667e-08,-1.318080942e-08,9.775354072e-05,-9.382775967e-09,-1.290053843e-08,-9.383025465e-09,9.775293834e-05,CsPbBr3,seebeck,450K
213,0.6,450.0,0.0001077433541,-5.51931053e-09,-7.040126102e-09,-5.519090278e-09,0.0001077452758,-5.748858722e-09,-7.040165555e-09,-5.749123055e-09,0.0001077440073,CsPbBr3,seebeck,450K
214,0.65,450.0,0.0001292506893,5.192804548e-09,3.265992655e-09,5.19294646e-09,0.0001292534659,2.213108284e-09,3.265907772e-09,2.21288757e-09,0.0001292517909,CsPbBr3,seebeck,450K
215,0.7,450.0,0.000168663477,7.523783307e-09,6.408894404e-09,7.523881048e-09,0.0001686667226,3.99592319e-09,6.408804459e-09,3.99574141e-09,0.0001686647861,CsPbBr3,seebeck,450K
216,0.75,450.0,0.0002321746136,6.859867823e-09,6.761251973e-09,6.859937131e-09,0.0002321780512,3.80570212e-09,6.761183081e-09,3.80555579e-09,0.0002321759677,CsPbBr3,seebeck,450K
217,0.8,450.0,0.0003197430027,6.173749439e-09,6.676032658e-09,6.173803567e-09,0.0003197464999,3.561201933e-09,6.675979298e-09,3.561073503e-09,0.0003197443531,CsPbBr3,seebeck,450K
218,0.85,450.0,0.0004222295002,5.884910016e-09,6.618586158e-09,5.884958317e-09,0.0004222330134,3.462928248e-09,6.61853901e-09,3.462806103e-09,0.0004222308452,CsPbBr3,seebeck,450K
219,0.9,450.0,0.0005307066433,5.793537733e-09,6.59883746e-09,5.793584222e-09,0.0005307101607,3.432544326e-09,6.598792249e-09,3.432424057e-09,0.0005307079863,CsPbBr3,seebeck,450K
220,0.95,450.0,0.0006410691299,5.767320901e-09,6.593051608e-09,5.767366873e-09,0.0006410726485,3.423891249e-09,6.593006951e-09,3.423771509e-09,0.0006410704723,CsPbBr3,seebeck,450K
221,1.0,450.0,0.0007519721963,5.760016277e-09,6.591430459e-09,5.760062104e-09,0.0007519757152,3.42148549e-09,6.591385956e-09,3.421365897e-09,0.0007519735385,CsPbBr3,seebeck,450K
222,1.05,450.0,0.0008630258619,5.75799788e-09,6.590981816e-09,5.758043668e-09,0.0008630293809,3.420821135e-09,6.590937356e-09,3.420701583e-09,0.0008630272041,CsPbBr3,seebeck,450K
223,1.1,450.0,0.0009741211394,5.757441406e-09,6.590858069e-09,5.757487183e-09,0.0009741246584,3.420638054e-09,6.590813621e-09,3.420518513e-09,0.0009741224816,CsPbBr3,seebeck,450K
224,1.15,450.0,0.001085227888,5.757288045e-09,6.590823916e-09,5.757333819e-09,0.001085231407,3.420587579e-09,6.590779471e-09,3.420468041e-09,0.00108522923,CsPbBr3,seebeck,450K
225,1.2,450.0,0.001196337796,5.75724556e-09,6.590814101e-09,5.757291333e-09,0.001196341315,3.420573508e-09,6.590769656e-09,3.420453971e-09,0.001196339138,CsPbBr3,seebeck,450K
226,1.25,450.0,0.00130744857,5.757233771e-09,6.590812165e-09,5.757279544e-09,0.001307452089,3.420569864e-09,6.590767721e-09,3.420450327e-09,0.001307449912,CsPbBr3,seebeck,450K
227,1.3,450.0,0.00141855957,5.757230374e-09,6.590811281e-09,5.757276147e-09,0.001418563089,3.42056921e-09,6.590766837e-09,3.420449673e-09,0.001418560912,CsPbBr3,seebeck,450K
228,1.35,450.0,0.001529670583,5.757230499e-09,6.590811573e-09,5.757276272e-09,0.001529674102,3.420570309e-09,6.590767129e-09,3.420450772e-09,0.001529671925,CsPbBr3,seebeck,450K
229,1.4,450.0,0.001640781371,5.757232338e-09,6.590814114e-09,5.757278112e-09,0.00164078489,3.420569181e-09,6.590769671e-09,3.420449644e-09,0.001640782713,CsPbBr3,seebeck,450K
230,1.45,450.0,0.001751891315,5.75718772e-09,6.590808678e-09,5.757233495e-09,0.001751894833,3.420575884e-09,6.590764239e-09,3.420456346e-09,0.001751892656,CsPbBr3,seebeck,450K
231,1.5,450.0,0.001862998017,5.757179624e-09,6.590726042e-09,5.757225396e-09,0.001863001536,3.420679904e-09,6.590681597e-09,3.420560365e-09,0.001862999359,CsPbBr3,seebeck,450K
232,1.55,450.0,0.001974095249,5.75695422e-09,6.59075321e-09,5.756999983e-09,0.001974098768,3.421040068e-09,6.590708765e-09,3.420920519e-09,0.001974096591,CsPbBr3,seebeck,450K
233,1.6,450.0,0.002085162524,5.756585372e-09,6.5904077e-09,5.756631097e-09,0.002085166044,3.42174741e-09,6.590363229e-09,3.42162784e-09,0.002085163867,CsPbBr3,seebeck,450K
234,1.65,450.0,0.002196042817,5.752180857e-09,6.595886395e-09,5.752225757e-09,0.00219604638,3.418724304e-09,6.595841722e-09,3.418604522e-09,0.002196044186,CsPbBr3,seebeck,450K
235,1.7,450.0,0.002303605979,5.703232254e-09,6.604064533e-09,5.703273897e-09,0.002303609771,3.403751476e-09,6.604019631e-09,3.403630667e-09,0.002303607521,CsPbBr3,seebeck,450K
236,1.75,450.0,0.002363074637,4.93392157e-09,6.469133319e-09,4.933913522e-09,0.002363081654,3.155968975e-09,6.469082556e-09,3.155835614e-09,0.002363078457,CsPbBr3,seebeck,450K
237,1.8,450.0,0.001813051524,-3.953001264e-09,4.741025512e-09,-3.953558842e-09,0.001813089045,2.998658483e-09,4.740846858e-09,2.998457996e-09,0.001813084711,CsPbBr3,seebeck,450K
238,1.85,450.0,-0.001013941466,-1.551122987e-08,2.498555059e-09,-1.551243315e-08,-0.001013880898,2.353887033e-09,2.498323214e-09,2.353749372e-09,-0.001013876971,CsPbBr3,seebeck,450K
239,1.9,450.0,-0.002451233368,-3.972541226e-09,1.340058297e-09,-3.972928704e-09,-0.002451233087,2.532684876e-09,1.340152962e-09,2.532671693e-09,-0.002451227247,CsPbBr3,seebeck,450K
240,1.95,450.0,-0.00250928843,-2.515610305e-09,9.846182375e-10,-2.515906669e-09,-0.002509297485,2.295090838e-09,9.847519573e-10,2.295090245e-09,-0.002509291715,CsPbBr3,seebeck,450K
241,2.0,450.0,-0.002412033788,-2.063134991e-09,1.244282725e-09,-2.063400304e-09,-0.002412043575,2.513294294e-09,1.244436964e-09,2.513292271e-09,-0.00241203796,CsPbBr3,seebeck,450K
242,-4.0,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr3,seebeck,300K
243,-3.95,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr3,seebeck,300K
244,-3.9,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr3,seebeck,300K
245,-3.85,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr3,seebeck,300K
246,-3.8,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr3,seebeck,300K
247,-3.75,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr3,seebeck,300K
248,-3.7,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr3,seebeck,300K
249,-3.65,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr3,seebeck,300K
250,-3.6,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr3,seebeck,300K
251,-3.55,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr3,seebeck,300K
252,-3.5,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr3,seebeck,300K
253,-3.45,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr3,seebeck,300K
254,-3.4,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr3,seebeck,300K
255,-3.35,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr3,seebeck,300K
256,-3.3,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr3,seebeck,300K
257,-3.25,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr3,seebeck,300K
258,-3.2,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr3,seebeck,300K
259,-3.15,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr3,seebeck,300K
260,-3.1,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr3,seebeck,300K
261,-3.05,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr3,seebeck,300K
262,-3.0,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr3,seebeck,300K
263,-2.95,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr3,seebeck,300K
264,-2.9,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr3,seebeck,300K
265,-2.85,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr3,seebeck,300K
266,-2.8,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr3,seebeck,300K
267,-2.75,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr3,seebeck,300K
268,-2.7,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr3,seebeck,300K
269,-2.65,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr3,seebeck,300K
270,-2.6,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr3,seebeck,300K
271,-2.55,300.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBr3,seebeck,300K
272,-2.5,300.0,-0.00307370244,2.149480669e-09,3.298465863e-09,2.148425281e-09,-0.003073697916,-5.395234861e-10,3.298326701e-09,-5.408286176e-10,-0.003073704563,CsPbBr3,seebeck,300K
273,-2.45,300.0,-0.002999742084,-7.998180985e-10,-5.291525317e-09,-8.002306051e-10,-0.002999732839,1.43035332e-08,-5.291350032e-09,1.430205065e-08,-0.002999731587,CsPbBr3,seebeck,300K
274,-2.4,300.0,-0.002886767293,-8.159168222e-10,-6.010884281e-09,-8.15530818e-10,-0.002886764642,8.251780765e-09,-6.010510319e-09,8.251926504e-09,-0.002886756908,CsPbBr3,seebeck,300K
275,-2.35,300.0,-0.002741373897,-1.807637431e-10,-6.449045207e-09,-1.804401008e-10,-0.002741370726,1.001337082e-08,-6.448079951e-09,1.001211472e-08,-0.002741372675,CsPbBr3,seebeck,300K
